# timestamp_grid, lon_SD_grid, lat_SD_grid, taux_c_SD_grid, tauy_c_SD_grid, taux10m_c_SD_grid, tauy10m_c_SD_grid, ucur_SD_grid[:,iz], vcur_SD_grid[:,iz], ucur_SD_grid_bp[:,iz], vcur_SD_grid_bp[:,iz], tau_dot_sfcvel_SD, energy_input_SD, tau10m_dot_sfcvel_SD, energy_input_adj10m_SD
1.693761600000000000e+09 -5.200347839999999877e+01 1.998245599999999911e+01 -3.559538980729840766e-03 -4.859827192868594950e-03 -4.144831207177061827e-03 -5.714052929144504238e-03 1.150000000000000000e+01 2.499999999999991118e+00 6.868302078291515400e+00 3.994861681159620925e+00 -4.386232640895470700e-04 -7.832791577873250866e+00 -5.129480388517902159e-04 -9.081189948350923302e+00
1.693762200000000000e+09 -5.200291200000000202e+01 1.998068960000000160e+01 -4.657051511237768858e-03 -3.383739217875926259e-03 -5.438003232670469110e-03 -3.975497200636660643e-03 1.020000000000000995e+01 1.499999999999990230e+00 6.961406638124763013e+00 3.767619137058737966e+00 -4.516826993650506971e-04 -8.099883366909629956e+00 -5.283431113449825163e-04 -9.393577293409954621e+00
1.693762800000000000e+09 -5.200254400000000032e+01 1.997876640000000137e+01 -5.689657291622168128e-03 -3.211258565060755819e-03 -6.680359598037199052e-03 -3.774710774500820813e-03 7.800000000000006928e+00 3.400000000000003020e+00 7.049648599779000158e+00 3.537378164023245120e+00 -5.146952048618513506e-04 -8.389796738177700774e+00 -6.044676715554562346e-04 -9.733420528280085193e+00
1.693763400000000000e+09 -5.200216000000000349e+01 1.997681760000000040e+01 -4.416088343306238777e-03 -7.493857593306622183e-03 -5.192088712483913966e-03 -8.865611109629007933e-03 1.009999999999999787e+01 5.499999999999993783e+00 7.132951120018619307e+00 3.304337366451359337e+00 -5.626197595891572947e-04 -8.712991227513002812e+00 -6.632988506292159274e-04 -1.011375048493548690e+01
1.693764000000000000e+09 -5.200171519999999958e+01 1.997567679999999868e+01 -4.320124881582286178e-03 -4.547153531109459322e-03 -5.021972859423736585e-03 -5.336180441973368757e-03 1.530000000000000249e+01 4.200000000000003730e+00 7.211241377901388638e+00 3.068698016333254674e+00 -4.510730432464586832e-04 -9.017099068363688019e+00 -5.258978481965418620e-04 -1.047050949458321512e+01
1.693764600000000000e+09 -5.200104639999999989e+01 1.997439839999999833e+01 -2.874247841258943496e-03 -1.825272588447112397e-03 -3.288980015811094563e-03 -2.100918863085540766e-03 1.430000000000000071e+01 5.600000000000004974e+00 7.284450665500978417e+00 2.830663881738627818e+00 -2.610404979051827762e-04 -9.230733130709181111e+00 -2.990540780919416454e-04 -1.071799507246976013e+01
1.693765200000000000e+09 -5.200042559999999980e+01 1.997289920000000052e+01 -3.909389762551883710e-03 -4.619004224030910481e-03 -4.524808081828738185e-03 -5.401657780549838118e-03 1.710000000000000497e+01 6.899999999999995026e+00 7.352514489940321418e+00 2.590441045942329268e+00 -4.070910300929774764e-04 -9.431172589108628657e+00 -4.726139301671491793e-04 -1.094949547494748820e+01
1.693765800000000000e+09 -5.199989440000000229e+01 1.997138079999999860e+01 -4.678088001568045558e-03 -3.952853688475792097e-03 -5.472502491108101851e-03 -4.639951276771872579e-03 9.200000000000008171e+00 4.000000000000003553e+00 7.415372653696111982e+00 2.348237721858544180e+00 -4.397200597867811553e-04 -9.685215916072555942e+00 -5.147635393554829148e-04 -1.124570871580427855e+01
1.693766400000000000e+09 -5.199946880000000249e+01 1.997001759999999848e+01 -3.238973785503842986e-03 -6.752495778148031973e-03 -3.772479290606639904e-03 -7.968837380948031249e-03 1.320000000000001172e+01 4.299999999999992717e+00 7.472969298399002369e+00 2.104264056553551754e+00 -3.841378581537592605e-04 -9.932373291454718256e+00 -4.496015999079875378e-04 -1.153501825758331911e+01
1.693767000000000000e+09 -5.199882560000000353e+01 1.996830879999999908e+01 -2.264980898650648458e-03 -3.918776475443186240e-03 -2.596981786218221112e-03 -4.586801854119316665e-03 1.459999999999999076e+01 8.000000000000007105e-01 7.525252933438223657e+00 1.858731918371472780e+00 -2.432850906762184997e-04 -1.012060017610371077e+01 -2.806857981432133321e-04 -1.175410447699867866e+01
1.693767600000000000e+09 -5.199810240000000050e+01 1.996700960000000080e+01 -2.085006723093759274e-03 -6.673382040309878971e-03 -2.392077296149670591e-03 -7.866462359187625236e-03 1.630000000000000426e+01 4.200000000000003730e+00 7.572176484398545071e+00 1.611854675415609783e+00 -2.654456092093147260e-04 -1.027321938606937124e+01 -3.079282558340566949e-04 -1.193068869319185943e+01
1.693768200000000000e+09 -5.199750720000000115e+01 1.996604479999999882e+01 -1.977314363682811278e-03 -4.183707830475217292e-03 -2.267300854625987905e-03 -4.881439235802808273e-03 1.259999999999998899e+01 4.800000000000004263e+00 7.613697355676321443e+00 1.363846983522822631e+00 -2.076061044664706751e-04 -1.041513490017210763e+01 -2.392007869838816132e-04 -1.209482740603724160e+01
1.693768800000000000e+09 -5.199694079999999730e+01 1.996481920000000088e+01 -5.011930860954069700e-03 -3.023274049887406546e-03 -5.843136937900283122e-03 -3.544268277979841994e-03 1.250000000000000000e+01 2.800000000000002487e+00 7.649777472914554899e+00 1.114924589339779892e+00 -4.171087837446402235e-04 -1.060254936663544179e+01 -4.865028917304120982e-04 -1.231253850965152985e+01
1.693769400000000000e+09 -5.199643520000000052e+01 1.996426879999999926e+01 -3.490042838253813208e-03 -1.537451192897701510e-03 -4.017488979899969809e-03 -1.796822596410212452e-03 1.390000000000000213e+01 -1.299999999999990052e+00 7.680383301758809900e+00 8.653041259449405498e-01 -2.813522959800086355e-04 -1.081208769055283625e+01 -3.241065328248862124e-04 -1.255572133701812021e+01
1.693770000000000000e+09 -5.199603199999999958e+01 1.996300480000000022e+01 -4.169897742877865660e-03 -1.529061859968795572e-03 -4.825783434049428500e-03 -1.818239133848918200e-03 1.390000000000000213e+01 -7.699999999999995737e+00 7.705485867507904985e+00 6.152028741723831740e-01 -3.307177137773868172e-04 -1.099570869348005431e+01 -3.830359199179819533e-04 -1.276786407284098068e+01
1.693770600000000000e+09 -5.199546879999999760e+01 1.996164479999999841e+01 -1.700192263409167201e-03 -2.494876723571798002e-03 -1.933142175650012871e-03 -2.943516490668160804e-03 1.390000000000000213e+01 -1.070000000000002061e+01 7.725060783740350878e+00 3.648384888597371312e-01 -1.404431563260017009e-04 -1.113705695451107047e+01 -1.600754891889750282e-04 -1.293079749557306712e+01
1.693771200000000000e+09 -5.199492159999999785e+01 1.995986239999999867e+01 2.444807004993223296e-04 -3.701324093606024167e-03 3.322226182329621842e-04 -4.392840201550752936e-03 1.240000000000001101e+01 -1.280000000000001137e+01 7.739088276200750016e+00 1.144287133726873545e-01 1.468519969184987079e-05 -1.117478434150131683e+01 2.068433117540166092e-05 -1.297261484297713885e+01
1.693771800000000000e+09 -5.199463680000000210e+01 1.995793279999999825e+01 -6.406329453430596125e-04 -5.134393168744616487e-03 -7.140648299205423766e-04 -6.114846252182596156e-03 1.060000000000000853e+01 -1.290000000000000036e+01 7.747553191036695708e+00 -1.358088902197472636e-01 -4.266041581776800981e-05 -1.118317690633909223e+01 -4.701804768284674859e-05 -1.298051495792937260e+01
1.693772400000000000e+09 -5.199434879999999737e+01 1.995550079999999937e+01 -4.416035240574684752e-03 -4.544753756555560721e-03 -5.180042944355788166e-03 -5.452072543949846618e-03 1.080000000000000959e+01 -1.730000000000000426e+01 7.750444988257846113e+00 -3.856571887839750912e-01 -3.247352124081346334e-04 -1.129339559480686184e+01 -3.804500690669674278e-04 -1.310875539295431480e+01
1.693773000000000000e+09 -5.199399999999999977e+01 1.995356160000000045e+01 -2.854020136832577468e-03 -4.869372903847313250e-03 -3.311892075537475888e-03 -5.787343186024042872e-03 1.350000000000000000e+01 -1.030000000000002025e+01 7.747757733713664052e+00 -6.348997110043891334e-01 -1.902069313789387099e-04 -1.144787823794298376e+01 -2.198535492518058994e-04 -1.328884647844994760e+01
1.693773600000000000e+09 -5.199369279999999804e+01 1.995161600000000135e+01 -4.882899917160412511e-04 -2.954019563144006256e-03 -5.322284144646907992e-04 -3.490147536190491180e-03 1.109999999999999787e+01 -1.150000000000002132e+01 7.739490102019832563e+00 -8.833208573655758622e-01 -1.169768464610600303e-05 -1.150844962275049710e+01 -1.036256431763046669e-05 -1.335791131252077868e+01
1.693774200000000000e+09 -5.199337919999999968e+01 1.994925920000000019e+01 -2.762037703749540586e-03 -3.928366745134407277e-03 -3.204443784203290374e-03 -4.702612512433082190e-03 1.269999999999999929e+01 -1.899999999999999289e+01 7.725645381922220167e+00 -1.130706093917834165e+00 -1.689669561280004984e-04 -1.156264901498272835e+01 -1.943912369791716947e-04 -1.341933745290981861e+01
1.693774800000000000e+09 -5.199301760000000172e+01 1.994659679999999824e+01 -4.578253638820512015e-04 -3.685351997460486941e-03 -5.019617087451088127e-04 -4.419151236457439201e-03 1.009999999999999787e+01 -2.240000000000001990e+01 7.706231469968895631e+00 -1.376842176091174430e+00 1.546039836947629313e-05 -1.160870098231028535e+01 2.216240688229145891e-05 -1.347100610193888315e+01
1.693775400000000000e+09 -5.199282560000000331e+01 1.994371680000000069e+01 1.094570079005193234e-03 -3.873094125710683285e-03 1.327256245352373583e-03 -4.618720078105424676e-03 1.029999999999999716e+01 -1.560000000000001386e+01 7.681260851314404725e+00 -1.621517406176917087e+00 1.468796783748414769e-04 -1.155999895928698962e+01 1.768433643799448784e-04 -1.341130437056021307e+01
1.693776000000000000e+09 -5.199274880000000110e+01 1.994077599999999961e+01 -1.199510533473108665e-04 -6.537332407428425064e-03 -1.052418532481877797e-04 -7.811737953835750856e-03 8.600000000000008527e+00 -1.280000000000001137e+01 7.650750570820502361e+00 -1.864521858831593937e+00 1.127128358223100597e-04 -1.148212120502784472e+01 1.375997700157836608e-04 -1.331697143024149455e+01
1.693776600000000000e+09 -5.199283839999999657e+01 1.993775039999999876e+01 8.549540167181750219e-04 -3.697175731159196583e-03 1.022384388248674626e-03 -4.379644067961217628e-03 5.099999999999993427e+00 -1.070000000000002061e+01 7.614722194084160733e+00 -2.105647545679078192e+00 1.429518633028490152e-04 -1.140542179529029632e+01 1.700715987473281308e-04 -1.322467001961256017e+01
1.693777200000000000e+09 -5.199288640000000328e+01 1.993479999999999919e+01 -6.658688658334422847e-04 -1.296589228485060417e-03 -8.262184321925932200e-04 -1.699510499736613632e-03 9.099999999999997868e+00 -1.560000000000001386e+01 7.573201759877417949e+00 -2.344688565785030931e+00 -2.002661328028449098e-05 -1.136854422028352829e+01 -2.272296048560067138e-05 -1.318046542813404187e+01
1.693777800000000000e+09 -5.199293440000000288e+01 1.993168000000000006e+01 -1.366954565897062369e-03 -4.519133609207362338e-03 -1.590281197202106887e-03 -5.413837591530583533e-03 6.099999999999994316e+00 -1.989999999999998437e+01 7.526219736488991785e+00 -2.581441294203572490e+00 1.377877680092903063e-05 -1.137041857122733468e+01 2.006698185938823485e-05 -1.318126222172190509e+01
1.693778400000000000e+09 -5.199325759999999974e+01 1.992866559999999865e+01 -9.624835616258467204e-04 -3.563176607198931690e-03 -1.121397604050662243e-03 -4.265238828254633470e-03 2.899999999999991473e+00 -2.050000000000000711e+01 7.473810982371895228e+00 -2.815704614136952610e+00 2.839432600643213575e-05 -1.135776664038512607e+01 3.628538920353290974e-05 -1.316435651040302801e+01
1.693779000000000000e+09 -5.199383679999999686e+01 1.992544480000000107e+01 5.433874198483144196e-04 -4.814168320790966453e-03 6.551152841970949532e-04 -5.772333885832700746e-03 3.200000000000002842e+00 -2.029999999999998295e+01 7.416014690904770390e+00 -3.047280156634752935e+00 1.869988868309389938e-04 -1.129314867653391552e+01 2.244826307961027669e-04 -1.308612610440313695e+01
1.693779600000000000e+09 -5.199449280000000329e+01 1.992259999999999920e+01 -1.728700060867977657e-03 -5.922762140360173823e-03 -2.060313647505021203e-03 -7.148016376068250417e-03 -1.200000000000001066e+00 -2.509999999999998721e+01 7.352874317966783480e+00 -3.275972520239359920e+00 6.691891734710215568e-05 -1.121697333528050322e+01 8.267477916524382828e-05 -1.299397888141473345e+01
1.693780200000000000e+09 -5.199509439999999927e+01 1.991971519999999884e+01 -3.316957232494973078e-04 -1.020215633631029470e-03 -4.250144195155743316e-04 -1.395205002931097695e-03 3.800000000000003375e+00 -2.509999999999998721e+01 7.284437509922270237e+00 -3.501589481927550374e+00 1.156159563701029540e-05 -1.119342918138526954e+01 1.789444183619140136e-05 -1.296380811511430231e+01
1.693780800000000000e+09 -5.199545280000000247e+01 1.991705280000000045e+01 -3.362640602945698651e-03 -4.205659949614965268e-03 -3.983912289970047149e-03 -5.114600046727453032e-03 8.999999999999896971e-01 -3.130000000000001847e+01 7.210756044538972453e+00 -3.723942215350419804e+00 -8.585546423523185053e-05 -1.121571734196473535e+01 -9.680544597173026760e-05 -1.298748141635496367e+01
1.693781400000000000e+09 -5.199607040000000069e+01 1.991381600000000063e+01 8.204989019979752433e-04 -8.900389434677590667e-03 9.647573225935813027e-04 -1.072850698873306467e-02 -3.299999999999991829e+00 -1.909999999999998366e+01 7.131885777279286742e+00 -3.942845501751443216e+00 4.094456489578724464e-04 -1.111864028654794367e+01 4.918138454856629425e-04 -1.286897889650078319e+01
1.693782000000000000e+09 -5.199702400000000324e+01 1.991054719999999989e+01 -4.679286204678039657e-03 -5.610315884311843637e-03 -5.576773491593094503e-03 -6.751434066829533828e-03 -2.299999999999990941e+00 -1.730000000000000426e+01 7.047886568574997845e+00 -4.158117893428316947e+00 -9.650723526126450615e-05 -1.102475876243896202e+01 -1.123120818779867495e-04 -1.275512836741848233e+01
1.693782600000000000e+09 -5.199789119999999798e+01 1.990827840000000037e+01 -5.725167553202389903e-03 -5.126022111588185784e-03 -6.874518549038487886e-03 -6.223957495894723302e-03 -9.600000000000008527e+00 -2.370000000000000995e+01 6.958822188968615485e+00 -4.369581829170221532e+00 -1.744184993006743696e-04 -1.110603648280754285e+01 -2.064246063793597841e-04 -1.285074937389568639e+01
1.693783200000000000e+09 -5.199898559999999748e+01 1.990583200000000019e+01 -3.543787760483231575e-03 -8.616999712332909858e-03 -4.305753349457491427e-03 -1.049053821061804101e-02 -1.099999999999998757e+01 -3.100000000000000711e+01 6.864760211238728260e+00 -4.577063776324361122e+00 1.511330402867631202e-04 -1.111302212051171701e+01 1.845789816520274269e-04 -1.285730306131388545e+01
1.693783800000000000e+09 -5.200032319999999686e+01 1.990215999999999852e+01 4.100796802392788474e-04 -8.331092451176936101e-03 4.258238836399120338e-04 -9.971636497232469476e-03 -1.339999999999998970e+01 -1.040000000000000924e+01 6.765771891335603527e+00 -4.780394420301308678e+00 4.260041344239137956e-04 -1.093988096809851385e+01 5.054938273523325656e-04 -1.265028121861257659e+01
1.693784400000000000e+09 -5.200184639999999803e+01 1.989887840000000097e+01 -7.676647476694563148e-03 -1.767939616204641101e-02 -9.795654073612035731e-03 -2.245471708036845399e-02 -1.150000000000002132e+01 -1.169999999999999929e+01 6.661932054954343485e+00 -4.979408805187854448e+00 3.689163702012237915e-04 -1.070140481671097277e+01 4.655323407574868443e-04 -1.235897336817963144e+01
1.693785000000000000e+09 -5.200326400000000149e+01 1.989701919999999902e+01 -8.630868617465526499e-03 -8.176825740454659805e-03 -1.093332435947405590e-02 -1.036924081109851133e-02 -1.509999999999998010e+01 -1.629999999999998295e+01 6.553319004286377591e+00 -5.173946399943666563e+00 -1.425437723154363424e-04 -1.063349303734523588e+01 -1.799966614023642761e-04 -1.227331266437309409e+01
1.693785600000000000e+09 -5.200452800000000053e+01 1.989398879999999892e+01 -6.511503471298885418e-03 -1.297843813033700000e-02 -8.332518789741968565e-03 -1.656534923326686767e-02 -1.190000000000002167e+01 -1.680000000000001492e+01 6.440014435937527537e+00 -5.363851192098001874e+00 2.768023448215614244e-04 -1.059321546559339922e+01 3.519252693871924602e-04 -1.222173408197764566e+01
1.693786200000000000e+09 -5.200558399999999892e+01 1.989148000000000138e+01 -1.004032652022719338e-02 -8.892371098972548515e-03 -1.278241227421920111e-02 -1.136178249952743413e-02 -9.600000000000008527e+00 -1.539999999999999147e+01 6.322103366884081588e+00 -5.548971842795800136e+00 -1.413246525425404737e-04 -1.055257215790969205e+01 -1.776552050189380031e-04 -1.216945306266716997e+01
1.693786800000000000e+09 -5.200669760000000252e+01 1.989026559999999932e+01 -2.394685668262252955e-03 -9.901621639556284007e-03 -2.916424706777085568e-03 -1.187428373416260161e-02 -1.070000000000002061e+01 -7.400000000000006573e+00 6.199674075648039739e+00 -5.729161833106352297e+00 4.188172212635442012e-04 -1.046932438729339054e+01 4.994881051705462888e-04 -1.207290319262168943e+01
1.693787400000000000e+09 -5.200767359999999684e+01 1.988717600000000019e+01 -6.229278043889961529e-03 -8.620353460862126976e-03 -7.587861992171269186e-03 -1.058334569184112006e-02 -4.299999999999992717e+00 -2.200000000000002132e+01 6.072818052354168827e+00 -5.904279574935355157e+00 1.306770470962313703e-04 -1.030447610678545800e+01 1.640732651798785841e-04 -1.187383478151656213e+01
1.693788000000000000e+09 -5.200900159999999772e+01 1.988412479999999860e+01 9.252930334423577078e-04 -1.561894640450699374e-02 1.148771085396282097e-03 -1.997351224469230691e-02 -4.000000000000003553e+00 -2.339999999999999858e+01 5.941629953883102999e+00 -6.074188544864036032e+00 1.003701741367221808e-03 -9.964162470246421321e+00 1.281484519685569153e-03 -1.144016744605692715e+01
1.693788600000000000e+09 -5.201133440000000263e+01 1.988027200000000150e+01 -3.266001073385423753e-03 -9.526155534094882596e-03 -3.979243866935719756e-03 -1.147771432072547913e-02 -1.370000000000000107e+01 -1.419999999999999041e+01 5.806207552665045846e+00 -6.238757460161809654e+00 4.046829380569356895e-04 -9.541647066419173484e+00 4.850236004993388472e-04 -1.091021501000145477e+01
1.693789200000000000e+09 -5.201364800000000344e+01 1.987697599999999909e+01 -1.391287491912889711e-03 -1.357585496767174313e-02 -1.877031051355250489e-03 -1.732556819097040568e-02 -1.880000000000001847e+01 -1.779999999999999361e+01 5.666651634388093051e+00 -6.397860422467530839e+00 7.897248365887439212e-04 -9.183324734025470448e+00 1.002100859508125172e-03 -1.046407767199921501e+01
1.693789800000000000e+09 -5.201597120000000274e+01 1.987391679999999994e+01 1.512108758771282639e-03 -1.091245067687682778e-02 1.768122037059507165e-03 -1.340233970130576269e-02 -1.530000000000000249e+01 -1.160000000000001030e+01 5.523065839906463381e+00 -6.551376999427733772e+00 7.984305460367349628e-04 -8.706878119237826397e+00 9.756923448132093528e-04 -9.870739710702814307e+00
1.693790400000000000e+09 -5.201830079999999867e+01 1.987116639999999990e+01 -1.486262587658671204e-03 -7.265017823590285730e-03 -1.816187467068723247e-03 -8.600694546558613346e-03 -1.209999999999999964e+01 2.699999999999991296e+00 5.375556522207269872e+00 -6.699192272608446075e+00 4.068026271735745211e-04 -8.345308167274733790e+00 4.785468806121869530e-04 -9.434467943075194540e+00
1.693791000000000000e+09 -5.202071039999999869e+01 1.986906719999999993e+01 -3.035767366672897753e-03 -8.838451853523675988e-03 -3.648727488216526281e-03 -1.047713672108743603e-02 -7.699999999999995737e+00 7.699999999999995737e+00 5.224232666513640488e+00 -6.841196835388127617e+00 4.460603380514785964e-04 -8.089449277707217334e+00 5.261435324508507375e-04 -9.133060819156282761e+00
1.693791600000000000e+09 -5.202307520000000096e+01 1.986675680000000099e+01 2.134341563993179085e-03 -9.281379688491468022e-03 2.539245003284586449e-03 -1.099891060149771511e-02 2.000000000000001776e-01 8.000000000000007105e+00 5.069205857952510996e+00 -6.977286749890827977e+00 7.557826428028313441e-04 -7.728896383450925001e+00 8.961450884849063523e-04 -8.706374232875557340e+00
1.693792200000000000e+09 -5.202527680000000032e+01 1.986458400000000069e+01 4.754318553610298445e-04 -6.780804688872569749e-03 4.983526892438115219e-04 -8.099588812644255287e-03 -1.509999999999998010e+01 -1.190000000000002167e+01 4.910590253485330514e+00 -7.107363555617455475e+00 5.052829515858519097e-04 -7.350576705134320044e+00 6.001392820107350444e-04 -8.257488921726864106e+00
1.693792800000000000e+09 -5.202757760000000076e+01 1.986259360000000029e+01 -3.166445927138864750e-03 -1.183013691795218626e-02 -4.015550375207320617e-03 -1.492165147541635664e-02 -4.699999999999993072e+00 -3.200000000000002842e+00 4.748502507349589230e+00 -7.231334391235579417e+00 7.051179952340752783e-04 -6.987456421088341862e+00 8.883560046314887453e-04 -7.810940335734197326e+00
1.693793400000000000e+09 -5.202976960000000162e+01 1.986069760000000173e+01 -1.989113278984579614e-03 -8.440980709537127674e-03 -2.383778019157879301e-03 -1.006314609116360295e-02 -3.400000000000003020e+00 -3.299999999999991829e+00 4.583061662200991648e+00 -7.349112158449706556e+00 5.291748515100960348e-04 -6.617168567065090379e+00 6.303018764002618190e-04 -7.355342971424672527e+00
1.693794000000000000e+09 -5.203193279999999987e+01 1.985871519999999890e+01 -4.392067545587770966e-04 -8.141393499138303846e-03 -5.451548827139641572e-04 -9.761353764416832307e-03 -4.699999999999993072e+00 -1.299999999999998934e+01 4.414389066615417079e+00 -7.460615636047560173e+00 5.880097814357928242e-04 -6.282013177181323904e+00 7.041918276993539959e-04 -6.954994860194787520e+00
1.693794600000000000e+09 -5.203405120000000039e+01 1.985610880000000122e+01 1.442811231763206289e-03 -1.096141245391608898e-02 1.768746031861242454e-03 -1.355141450388604868e-02 -4.999999999999893419e-01 -1.770000000000000284e+01 4.242608312737346843e+00 -7.565769579793393262e+00 8.905280382099619099e-04 -5.838451831287597926e+00 1.100309762345677740e-03 -6.413644383181278386e+00
