# timestamp_grid lon_SD_grid lat_SD_grid taux_c_SD_grid tauy_c_SD_grid ucur_SD_grid[:,iz] vcur_SD_grid[:,iz] ucur_SD_grid_bp[:,iz] vcur_SD_grid_bp[:,iz] tau_dot_sfcvel_SD energy_input_SD
1.694791200000000000e+09 -6.426496000000000208e+01 2.362678719999999899e+01 -4.361363769946655089e-03 2.816291488655474698e-02 6.640000000000001990e+01 -1.579999999999999183e+01 9.976865871507612837e+00 -8.327058319799137465e+00 -7.345686095320227982e-03 1.149241973990791848e+04
1.694791800000000000e+09 -6.425936640000000466e+01 2.362865439999999850e+01 -5.409117736824745927e-03 2.422900666731557517e-02 6.440000000000000568e+01 -1.619999999999999218e+01 9.569272630156618220e+00 -8.703582064377487271e+00 -7.408570902620257789e-03 1.148799346280853752e+04
1.694792400000000000e+09 -6.425368960000000129e+01 2.363056160000000006e+01 -2.641064435880224100e-03 2.521651746518632775e-02 6.810000000000000853e+01 -1.779999999999999361e+01 9.149351333751319260e+00 -9.066796094728063693e+00 -6.287104989637597521e-03 1.148388476004085896e+04
1.694793000000000000e+09 -6.424814080000000160e+01 2.363241760000000014e+01 -9.090319927166525655e-05 2.497699081164400300e-02 6.770000000000000284e+01 -2.010000000000000853e+01 8.717718182986656572e+00 -9.416227913208754075e+00 -5.081916619047364275e-03 1.148047405355825322e+04
1.694793600000000000e+09 -6.424248959999999897e+01 2.363421119999999931e+01 -1.142776211662363062e-03 2.399830044490960934e-02 6.970000000000000284e+01 -2.069999999999998508e+01 8.275006155822381970e+00 -9.751426867787166941e+00 -5.764163211624952904e-03 1.147722022960905269e+04
1.694794200000000000e+09 -6.423707520000000670e+01 2.363596160000000168e+01 -3.214539488327536050e-04 1.744702954171972742e-02 7.090000000000000568e+01 -1.949999999999998579e+01 7.821864104710219756e+00 -1.007196478095577241e+01 -3.630081610357766778e-03 1.147440195616245728e+04
1.694794800000000000e+09 -6.423101440000000650e+01 2.363715360000000132e+01 2.382593867873088623e-03 2.214380695656297318e-02 7.039999999999999147e+01 -1.709999999999998010e+01 7.358955827001442351e+00 -1.037743651556636948e+01 -2.109244906589609510e-03 1.147268015820737310e+04
1.694795400000000000e+09 -6.422498559999999657e+01 2.363818559999999991e+01 9.904600051418569926e-05 1.591489144625663973e-02 6.979999999999999716e+01 -1.749999999999998224e+01 6.886959100355895202e+00 -1.066746046872550480e+01 -2.715971894736007690e-03 1.147123259316697477e+04
1.694796000000000000e+09 -6.421859840000000474e+01 2.363954079999999891e+01 -2.129252975483120810e-03 1.691855455356761420e-02 7.010000000000000853e+01 -1.829999999999998295e+01 6.406564676379413292e+00 -1.094167902036788931e+01 -4.588701819116538204e-03 1.146904119105281825e+04
1.694796600000000000e+09 -6.421240319999999713e+01 2.364062240000000159e+01 -1.328089062599308620e-04 1.388924109982883452e-02 6.610000000000000853e+01 -1.819999999999999574e+01 5.918475236962573938e+00 -1.119975896510224622e+01 -2.615628567206661897e-03 1.146687989193692374e+04
1.694797200000000000e+09 -6.420676480000000197e+01 2.364135200000000125e+01 2.169433834219605412e-03 8.892824503348058240e-03 6.250000000000000000e+01 -1.779999999999999361e+01 5.423404306202476377e+00 -1.144139192232050029e+01 -2.270266152087005700e-04 1.146602709538219824e+04
1.694797800000000000e+09 -6.420173440000000653e+01 2.364184480000000121e+01 3.811306485252055534e-03 1.234395758695545041e-02 6.069999999999999574e+01 -1.970000000000000639e+01 4.922075109417229477e+00 -1.166629470823390058e+01 -1.182966080822268722e-04 1.146592349841521172e+04
1.694798400000000000e+09 -6.419672959999999762e+01 2.364246560000000130e+01 2.116224836351689609e-03 1.131058047004634103e-02 5.620000000000000284e+01 -1.920000000000001705e+01 4.415219399043751380e+00 -1.187420967260640836e+01 -9.823130922192498810e-04 1.146559331550511888e+04
1.694799000000000000e+09 -6.419240960000000484e+01 2.364301760000000030e+01 3.007001534206780406e-03 1.568870365673102896e-02 3.329999999999999716e+01 -2.500000000000000000e+01 3.903576227321700287e+00 -1.206490501224140388e+01 -2.920844403291899573e-03 1.146442236825646796e+04
1.694799600000000000e+09 -6.418873600000000579e+01 2.364362080000000077e+01 6.974181724035544497e-03 1.474800903988232950e-02 2.849999999999999289e+01 -2.460000000000000142e+01 3.387890586816987071e+00 -1.223817507044049968e+01 -1.640368432460923964e-03 1.146305400440573976e+04
1.694800200000000000e+09 -6.418500480000000152e+01 2.364414879999999997e+01 4.992554819993730644e-03 1.783123348400432462e-02 2.820000000000000284e+01 -2.629999999999999005e+01 2.868911962207698618e+00 -1.239384061123492309e+01 -3.281713947054903154e-03 1.146157737969188383e+04
1.694800800000000000e+09 -6.418133760000000620e+01 2.364460000000000051e+01 1.551655546903185374e-03 1.340104695016658236e-02 2.740000000000000213e+01 -2.509999999999998721e+01 2.347392970455440597e+00 -1.253174903643997773e+01 -2.938509164640337994e-03 1.145971131275837615e+04
1.694801400000000000e+09 -6.417780480000000409e+01 2.364516160000000156e+01 1.333058724038393506e-03 1.709832960624244752e-02 2.319999999999999929e+01 -2.139999999999999858e+01 1.824088140670195202e+00 -1.265177452427571225e+01 -3.349772911758976471e-03 1.145782482813545539e+04
1.694802000000000000e+09 -6.417471360000000402e+01 2.364592479999999952e+01 1.034139214198889420e-03 1.896563219342428663e-02 1.550000000000000355e+01 -1.930000000000000426e+01 1.299752723305383384e+00 -1.275381808266107520e+01 -3.500075435130060517e-03 1.145576987363138869e+04
1.694802600000000000e+09 -6.417203840000000525e+01 2.364692799999999906e+01 1.481043734093906569e-03 1.859904276395992970e-02 2.000000000000001776e+00 -2.029999999999998295e+01 7.751414293215831419e-01 -1.283780753354640503e+01 -3.745984806401984630e-03 1.145359605555892995e+04
1.694803200000000000e+09 -6.416993920000000173e+01 2.364792960000000122e+01 2.878429645226871121e-03 1.766565645011785798e-02 8.000000000000007105e-01 -1.760000000000001563e+01 2.510070858823013618e-01 -1.290369746708397081e+01 -3.086128098058930815e-03 1.145154642168759165e+04
1.694803800000000000e+09 -6.416798079999999516e+01 2.364900319999999923e+01 3.882101268781329873e-03 1.714477936994883434e-02 -1.099999999999989875e+00 -1.600000000000001421e+01 -2.719007090602664212e-01 -1.295146917238798423e+01 -2.785867813148410182e-03 1.144978482291422915e+04
1.694804400000000000e+09 -6.416609920000000500e+01 2.365001919999999913e+01 2.966735643669202432e-03 1.849903225552441619e-02 -3.000000000000002665e+00 -1.659999999999999432e+01 -7.928368401636691765e-01 -1.298113052559527247e+01 -3.159841423727128510e-03 1.144800111014316826e+04
1.694805000000000000e+09 -6.416435199999999384e+01 2.365106240000000071e+01 3.637804665045586434e-03 1.755370168256149832e-02 -3.299999999999991829e+00 -1.600000000000001421e+01 -1.311061840455622018e+00 -1.299271584335743412e+01 -2.928639823156346279e-03 1.144617456576910263e+04
1.694805600000000000e+09 -6.416254720000000589e+01 2.365244159999999951e+01 3.735324205288924684e-03 2.069179593237693848e-02 -4.699999999999993072e+00 -1.179999999999998828e+01 -1.825843016615032344e+00 -1.298628570785731107e+01 -2.617192157669055285e-03 1.144451081617485579e+04
1.694806200000000000e+09 -6.416046079999999563e+01 2.365330080000000024e+01 4.180972677075456279e-03 1.486716482295521655e-02 -5.899999999999994138e+00 -1.290000000000000036e+01 -2.336455551082420090e+00 -1.296192674135089717e+01 -2.164541650108674654e-03 1.144307629603252281e+04
1.694806800000000000e+09 -6.415827840000000037e+01 2.365377279999999871e+01 2.426647952817390617e-03 1.116178102844506484e-02 -6.699999999999994849e+00 -1.019999999999998685e+01 -2.842183586300581322e+00 -1.291975133003185938e+01 -1.301087077740160046e-03 1.144203660741416752e+04
1.694807400000000000e+09 -6.415616640000000359e+01 2.365430239999999884e+01 4.470516533593974461e-03 1.255881651316532142e-02 -9.899999999999998579e+00 -8.499999999999996447e+00 -3.342321295857473729e+00 -1.285989731447566164e+01 -1.510080540444855117e-03 1.144119325712871250e+04
1.694808000000000000e+09 -6.415423359999999775e+01 2.365494719999999873e+01 3.604419627542368963e-03 1.161832766564960782e-02 -9.200000000000008171e+00 -7.299999999999995381e+00 -3.836173943166367284e+00 -1.278252764226574989e+01 -1.179744525326319052e-03 1.144038630960898081e+04
1.694808600000000000e+09 -6.415235199999999338e+01 2.365575039999999873e+01 3.985560387199000264e-03 1.349323090050632938e-02 -1.160000000000001030e+01 -6.499999999999994671e+00 -4.323058919458917515e+00 -1.268782998204439316e+01 -1.339385013447995116e-03 1.143963057074734934e+04
1.694809200000000000e+09 -6.415045120000000622e+01 2.365652640000000062e+01 4.070839633029469697e-03 1.004166613431956012e-02 -1.469999999999997975e+01 -5.800000000000005151e+00 -4.802306757240616619e+00 -1.257601631187245594e+01 -1.180830061845866219e-03 1.143887450622475990e+04
1.694809800000000000e+09 -6.414866560000000106e+01 2.365730879999999914e+01 1.913175334990458581e-03 7.963815833689257342e-03 -1.250000000000000000e+01 -4.699999999999993072e+00 -5.273262125213606488e+00 -1.244732248366336869e+01 -6.134462610572018106e-04 1.143833622332788946e+04
1.694810400000000000e+09 -6.414723200000000247e+01 2.365808480000000102e+01 3.112141238035567945e-03 8.972276910621241122e-03 -1.589999999999998082e+01 -1.000000000000000888e+01 -5.735284792205539439e+00 -1.230200776847837574e+01 -1.392058147909779747e-03 1.143773457200519988e+04
1.694811000000000000e+09 -6.414561919999999873e+01 2.365872159999999980e+01 4.703892868815466935e-03 7.762162839342503888e-03 -1.720000000000001705e+01 -1.089999999999999858e+01 -6.187750553556466748e+00 -1.214035440631791829e+01 -1.655145322924593976e-03 1.143682041096394823e+04
1.694811600000000000e+09 -6.414423680000000161e+01 2.365916479999999922e+01 3.607557204312553372e-03 9.788066055954358982e-03 -1.810000000000000497e+01 -1.259999999999998899e+01 -6.630052137271078116e+00 -1.196266716205388470e+01 -1.886264177030820468e-03 1.143575798811396089e+04
1.694812200000000000e+09 -6.414278400000000602e+01 2.365979679999999874e+01 1.834303029266918118e-03 9.906768135101292824e-03 -1.589999999999998082e+01 -1.169999999999999929e+01 -7.061600080096326337e+00 -1.176927284904509463e+01 -1.450746053460290818e-03 1.143475688504481514e+04
1.694812800000000000e+09 -6.414110719999999333e+01 2.366053600000000046e+01 -2.609964889733118118e-04 2.605614948250227492e-02 -1.819999999999999574e+01 -1.320000000000001172e+01 -7.481823547891606196e+00 -1.156051979503977378e+01 -3.391910370697160618e-03 1.143330408811756570e+04
1.694813400000000000e+09 -6.413900160000000028e+01 2.366141920000000098e+01 9.877550190126958146e-04 1.361569202932154561e-02 -1.920000000000001705e+01 -1.080000000000000959e+01 -7.890171113291040150e+00 -1.133677725737681996e+01 -1.660143702817166002e-03 1.143178847189551379e+04
1.694814000000000000e+09 -6.413752959999999348e+01 2.366227519999999984e+01 -8.846336513573092473e-04 1.003733679743509105e-02 -1.789999999999998437e+01 -6.099999999999994316e+00 -8.286111512807964985e+00 -1.109843478462852140e+01 -4.539281210505817033e-04 1.143115425034835425e+04
1.694814600000000000e+09 -6.413634559999999851e+01 2.366316319999999962e+01 -8.915938806270155229e-05 9.201991842971305249e-03 -1.659999999999999432e+01 -4.699999999999993072e+00 -8.669134365735025938e+00 -1.084590150838877953e+01 -4.176931582012422678e-04 1.143089276396457717e+04
1.694815200000000000e+09 -6.413483519999999771e+01 2.366430400000000134e+01 -8.692749839206767712e-05 8.518894842422615118e-03 -1.659999999999999432e+01 -5.200000000000004619e+00 -9.038750832927259893e+00 -1.057960538609257739e+01 -4.285525670728931587e-04 1.143063889024699529e+04
1.694815800000000000e+09 -6.413351679999999533e+01 2.366529919999999976e+01 -1.661089802916240418e-04 8.439058411772313445e-03 -1.440000000000001279e+01 -5.699999999999993960e+00 -9.394494225404066867e+00 -1.029999244568262640e+01 -4.571066363090274249e-04 1.143037319248598214e+04
1.694816400000000000e+09 -6.413224320000000489e+01 2.366624799999999951e+01 1.957376214409007730e-03 8.066544912958960312e-03 -1.549999999999998046e+01 -8.600000000000008527e+00 -9.735920576217976574e+00 -1.000752605305780563e+01 -9.971161757478671454e-04 1.142993692564236335e+04
1.694817000000000000e+09 -6.413082880000000330e+01 2.366715999999999909e+01 6.187585067272437841e-04 4.953146454348936363e-03 -1.509999999999998010e+01 -6.899999999999995026e+00 -1.006260918192922205e+01 -9.702686186859601492e+00 -4.351996398658900282e-04 1.142950723089767962e+04
1.694817600000000000e+09 -6.412949759999999344e+01 2.366806719999999942e+01 2.694016669632759431e-03 5.714480891644519583e-03 -1.469999999999997975e+01 -8.299999999999997158e+00 -1.037416311798044077e+01 -9.385968693550818642e+00 -8.703223644425101121e-04 1.142911557429638742e+04
1.694818200000000000e+09 -6.412796799999999564e+01 2.366901760000000010e+01 2.111698135207202166e-03 6.251562042678284956e-03 -1.219999999999998863e+01 -5.099999999999993427e+00 -1.067020971530046936e+01 -9.057884502739129928e+00 -5.764568366718706045e-04 1.142868154053605394e+04
1.694818800000000000e+09 -6.412602880000000027e+01 2.367029279999999858e+01 2.634491022651326217e-03 1.032330185913001019e-02 -1.250000000000000000e+01 -5.499999999999993783e+00 -1.095040098213229030e+01 -8.718958800156915601e+00 -8.970929800835656786e-04 1.142823947559102453e+04
1.694819400000000000e+09 -6.412414719999999591e+01 2.367125920000000150e+01 2.401512055116440669e-03 8.216653783744318554e-03 -1.419999999999999041e+01 -6.499999999999994671e+00 -1.121441398349899643e+01 -8.369730173558981079e+00 -8.750972077699145819e-04 1.142770781853466906e+04
1.694820000000000000e+09 -6.412209280000000433e+01 2.367230239999999952e+01 1.431998716322816900e-03 8.157727023062062710e-03 -1.290000000000000036e+01 -7.299999999999995381e+00 -1.146195120154588132e+01 -8.010749757988167019e+00 -7.802419070891736166e-04 1.142721121680021133e+04
1.694820600000000000e+09 -6.412048640000000432e+01 2.367323199999999872e+01 -2.673129643707307848e-05 6.599288807902341410e-03 -1.419999999999999041e+01 -4.499999999999992895e+00 -1.169274087092454195e+01 -7.642580382669081018e+00 -2.931721522615405250e-04 1.142688919258240639e+04
1.694821200000000000e+09 -6.411896959999999979e+01 2.367424480000000031e+01 -5.785447204899192135e-05 7.003794322166111315e-03 -1.429999999999997939e+01 -3.800000000000003375e+00 -1.190653727282021812e+01 -7.265795689672638780e+00 -2.578709947393066550e-04 1.142672387963830624e+04
1.694821800000000000e+09 -6.411743359999999825e+01 2.367530400000000057e+01 4.523756355135029111e-04 7.148905876372482933e-03 -1.619999999999999218e+01 -2.600000000000002309e+00 -1.210312099184811174e+01 -6.880979213619868418e+00 -2.591564057388721573e-04 1.142656877141816221e+04
1.694822400000000000e+09 -6.411580800000000124e+01 2.367655200000000093e+01 -3.045433456409284232e-04 6.166184084321178413e-03 -1.270000000000002238e+01 -1.299999999999990052e+00 -1.228229913556417863e+01 -6.488723442373260930e+00 -4.148338819977672245e-05 1.142647857947998091e+04
1.694823000000000000e+09 -6.411435520000000565e+01 2.367778399999999905e+01 4.427212944812281177e-04 4.367787267700706799e-03 -1.290000000000000036e+01 0.000000000000000000e+00 -1.244390549506886501e+01 -6.089628870597886490e+00 -5.711104698807842914e-05 1.142644900114942357e+04
1.694823600000000000e+09 -6.411274240000000191e+01 2.367908479999999827e+01 6.433887316820102818e-04 4.950091294472117043e-03 -1.290000000000000036e+01 3.200000000000002842e+00 -1.258780064191644676e+01 -5.684303040531961670e+00 7.540577503612855108e-05 1.142645448956783912e+04
1.694824200000000000e+09 -6.411123200000000111e+01 2.368050399999999911e+01 -1.767285307695670542e-03 4.508256303050959743e-03 -1.209999999999999964e+01 3.299999999999991829e+00 -1.271387198517926009e+01 -5.273359565841960084e+00 3.626139802318574003e-04 1.142658589549441967e+04
1.694824800000000000e+09 -6.410968320000000631e+01 2.368182720000000074e+01 -3.822581542145710078e-03 6.214711019376659498e-03 -9.099999999999997868e+00 4.699999999999993072e+00 -1.282203379257844134e+01 -4.857417149574448700e+00 6.399463382459621248e-04 1.142688666358996306e+04
1.694825400000000000e+09 -6.410825599999999724e+01 2.368322080000000085e+01 -5.130222007537733712e-03 5.130222007537733712e-03 -5.899999999999994138e+00 6.899999999999995026e+00 -1.291222715001950228e+01 -4.437098607977204345e+00 6.566684169648294260e-04 1.142727564801652625e+04
1.694826000000000000e+09 -6.410652159999999355e+01 2.368475839999999977e+01 5.472090194979418879e-04 3.130035591528226337e-03 -7.000000000000006217e+00 5.600000000000004974e+00 -1.298441985570880242e+01 -4.013029897965381565e+00 1.369773617607248782e-04 1.142751374175014280e+04
